Ano;Trimestre;Região;Instituição;Código Capítulo Diagnóstico Principal;Descrição Capítulo Diagnóstico Principal;Taxa Internamento;Dias de Internamento;Taxa Mortalidade
2023;Primeiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;14;Doenças do aparelho geniturinário;8.260000000000002;2150;6.5
2023;Primeiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;15;Gravidez, parto e puerpério;8.309999999999999;1086;0.0
2023;Primeiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;2;Neoplasias;7.580000000000001;2648;12.01
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.0999999999999999;1224;2.04
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;15;Gravidez, parto e puerpério;11.34;5731;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;16;Algumas condições originadas no período perinatal;0.19;260;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;1.4000000000000001;1342;0.53
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;22;Códigos para fins especiais;0.61;1107;17.07
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;7;Doenças do olho e anexos;0.1;79;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;9;Doenças do aparelho circulatório;12.01;5074;10.34
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.1400000000000001;564;12.07
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.22;25;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.44999999999999996;22;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;10;Doenças do aparelho respiratório;20.380000000000003;1795;16.81
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;11;Doenças do aparelho digestivo;12.08;840;4.4799999999999995
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;3.6999999999999997;213;2.44
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;0.27;29;0.0
2023;Quarto;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;6;Doenças do sistema nervoso;3.7600000000000002;1031;34.88
2023;Quarto;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;11;Doenças do aparelho digestivo;4.64;473;7.55
2023;Quarto;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;14;Doenças do aparelho geniturinário;2.8899999999999997;291;6.0600000000000005
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;11;Doenças do aparelho digestivo;10.65;1747;3.25
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;7.670000000000001;1032;0.5599999999999999
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;14;Doenças do aparelho geniturinário;4.5;656;3.85
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.92;1603;2.4299999999999997
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.48;138;0.0
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;6;Doenças do sistema nervoso;1.17;373;7.41
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;11;Doenças do aparelho digestivo;11.129999999999999;1907;2.73
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;14;Doenças do aparelho geniturinário;4.65;845;0.9299999999999999
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;13.780000000000001;1246;0.32
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.55;374;14.580000000000002
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;6;Doenças do sistema nervoso;1.38;252;3.85
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;9;Doenças do aparelho circulatório;14.69;2938;18.41
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;15;Gravidez, parto e puerpério;5.36;300;0.0
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;8.48;816;0.63
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;22;Códigos para fins especiais;0.8500000000000001;252;31.25
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.29;287;4.35
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.02;588;0.0
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.1999999999999997;154;23.810000000000002
2023;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;14;Doenças do aparelho geniturinário;6.81;699;13.850000000000001
2023;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.1;1587;10.47
2023;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;9;Doenças do aparelho circulatório;12.83;12978;12.379999999999999
2023;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.63;2656;0.47000000000000003
2023;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;14;Doenças do aparelho geniturinário;5.7;5312;8.780000000000001
2023;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;16;Algumas condições originadas no período perinatal;0.31;127;0.0
2023;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;13.950000000000001;5638;1.66
2023;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;22;Códigos para fins especiais;0.76;1468;32.26
2023;Quarto;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.37;9;0.0
2023;Quarto;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.79;35;0.0
2023;Quarto;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;9;Doenças do aparelho circulatório;0.74;7;0.0
2023;Quarto;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.19;4;0.0
2023;Quarto;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;26.82;479;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.81;1127;17.31
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.56;815;1.94
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;14;Doenças do aparelho geniturinário;6.4799999999999995;1237;5.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;1.47;221;3.5700000000000003
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;3.1399999999999997;414;13.33
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;5.4399999999999995;431;0.96
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.7699999999999996;2240;13.07
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.8999999999999999;469;7.140000000000001
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.11;30;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;2;Neoplasias;7.7299999999999995;4405;25.990000000000002
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.5700000000000001;506;7.140000000000001
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;15;Gravidez, parto e puerpério;10.01;2003;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.5599999999999998;559;3.95
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.54;136;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;9;Doenças do aparelho circulatório;13.76;1884;8.51
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;10;Doenças do aparelho respiratório;11.459999999999999;1870;17.87
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.63;102;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;22;Códigos para fins especiais;0.6799999999999999;188;7.140000000000001
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.44;4751;18.099999999999998
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;2;Neoplasias;10.52;13085;7.12
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.6;839;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;7;Doenças do olho e anexos;0.73;356;0.0
2023;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;9;Doenças do aparelho circulatório;14.940000000000001;18627;6.72
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;0.8200000000000001;433;4.35
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.51;13344;4.34
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;22;Códigos para fins especiais;0.31;261;14.29
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.44999999999999996;230;3.85
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;7;Doenças do olho e anexos;0.13999999999999999;28;0.0
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;9;Doenças do aparelho circulatório;14.39;6851;9.31
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.85;1476;1.81
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;16;Algumas condições originadas no período perinatal;0.45999999999999996;109;0.0
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.1999999999999997;743;3.1300000000000003
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;7.249999999999999;2277;0.47000000000000003
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;22;Códigos para fins especiais;1.7500000000000002;981;25.490000000000002
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.08;1629;22.05
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;11;Doenças do aparelho digestivo;10.57;4731;3.88
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;12.27;4335;0.9299999999999999
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.8800000000000001;2174;0.0
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.4;70;0.0
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;14;Doenças do aparelho geniturinário;7.32;2073;3.9
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;10;Doenças do aparelho respiratório;16.1;5695;17.22
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.77;335;10.0
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.970000000000001;973;0.0
2023;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;14;Doenças do aparelho geniturinário;12.18;2671;2.9499999999999997
2023;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;16;Algumas condições originadas no período perinatal;0.62;198;0.0
2023;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.870000000000001;3710;3.26
2023;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;6;Doenças do sistema nervoso;1.09;338;7.5
2023;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;11;Doenças do aparelho digestivo;10.02;3363;7.07
2023;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;15;Gravidez, parto e puerpério;9.53;1116;0.0
2023;Quarto;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.0999999999999999;490;11.110000000000001
2023;Quarto;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;14;Doenças do aparelho geniturinário;6.16;3151;7.920000000000001
2023;Quarto;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;15;Gravidez, parto e puerpério;13.930000000000001;2793;0.0
2023;Quarto;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.44999999999999996;68;0.0
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.86;3510;2.34
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;22;Códigos para fins especiais;0.58;269;33.33
2023;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.7000000000000002;1115;4.55
